date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - ليوم الخميس 2019/2/14 والمنفذ يوم ,اجمالي البيع لأغراض تعزيز الارصدة في الخارج (حوالات،إعتمادات),اجمالي البيع النقدي,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/500
تـاريخ البيع - ليوم الأحد 2019/2/17 والمنفذ يوم الخميس,اجمالي البيع لأغراض تعزيز الارصدة في الخارج (حوالات،إعتمادات),اجمالي البيع النقدي,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/501
تـاريخ البيع - ليوم الأثنين 2019/2/18 والمنفذ يوم الأحد 2019/2/17  ,"157,742,129","26,760,000","184,502,129",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/502
تـاريخ البيع - ليوم الثلاثاء 2019/2/19 والمنفذ يوم الأثنين 2019/2/18  ,"151,241,366","23,230,000","174,471,366",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/503
تـاريخ البيع - ليوم الاربعاء 2019/2/20 والمنفذ يوم الثلاثاء 2019/2/19  ,"149,749,851","24,600,000","174,349,851",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/504
تـاريخ البيع - ليوم الخميس 2019/2/21 والمنفذ يوم الاربعاء 2019/2/20  ,"156,211,077","19,870,000","176,081,077",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/505
تـاريخ البيع - ليوم الأحد 2019/2/24 والمنفذ يوم الخميس 2019/2/21  ,"154,994,565","20,950,000","175,944,565",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/506
تـاريخ البيع - ليوم الأثنين 2019/2/25 والمنفذ يوم الأحد 2019/2/24  ,"151,974,500","26,690,000","178,664,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/507
تـاريخ البيع - ليوم الثلاثاء 2019/2/26 والمنفذ يوم الأثنين 2019/2/25  ,"140,714,520","23,090,000","163,804,520",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/508
تـاريخ البيع - ليوم الاربعاء 2019/2/27 والمنفذ يوم الثلاثاء 2019/2/26  ,"135,400,864","24,810,000","160,210,864",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/509
تـاريخ البيع - ليوم الخميس 2019/2/28 والمنفذ يوم الاربعاء 2019/2/27  ,"120,861,000","19,520,000","140,381,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/510
تـاريخ البيع - ليوم الاحد 2019/3/3 والمنفذ يوم الخميس 2019/2/28  ,"134,102,143","19,760,000","153,862,143",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/511
تـاريخ البيع - ليوم الأثنين 2019/3/4 والمنفذ يوم الأحد 2019/3/3  ,"149,085,273","28,030,000","177,115,273",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/512
تـاريخ البيع - ليوم الثلاثاء 2019/3/5 والمنفذ يوم الأثنين 2019/3/4  ,"119,795,600","22,100,000","141,895,600",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/513
تـاريخ البيع - ليوم الأربعاء 2019/3/6 والمنفذ يوم الثلاثاء 2019/3/5  ,"122,687,877","25,730,000","148,417,877",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/514
تـاريخ البيع - ليوم الخميس 2019/3/7 والمنفذ يوم الأربعاء 2019/3/6  ,"119,487,000","19,090,000","138,577,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/515
تـاريخ البيع - ليوم الأحد 2019/3/10 والمنفذ يوم الخميس 2019/3/7  ,"135,347,618","18,930,000","154,277,618",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/516
تـاريخ البيع - ليوم الأثنين 2019/3/11  والمنفذ يوم الأحد 2019/3/10  ,"137,052,952","29,080,000","166,132,952",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/517
تـاريخ البيع - ليوم الثلاثاء 2019/3/12  والمنفذ يوم الأثنين 2019/3/11  ,"147,990,450","23,150,000","171,140,450",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/518
تـاريخ البيع - ليوم الأربعاء 2019/3/13  والمنفذ يوم الثلاثاء 2019/3/12  ,"159,681,636","24,530,000","184,211,636",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/519
تـاريخ البيع - ليوم الخميس 2019/3/14  والمنفذ يوم الأربعاء 2019/3/13  ,"175,852,780","20,370,000","196,222,780",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/520
تـاريخ البيع - ليوم الأحد 2019/3/17  والمنفذ يوم الخميس 2019/3/14  ,"182,454,484","20,460,000","202,914,484",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/521
تـاريخ البيع - ليوم الأثنين 2019/3/18  والمنفذ يوم الأحد 2019/3/17  ,"171,445,941","27,610,000","199,055,941",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/522
تـاريخ البيع - ليوم الثلاثاء 2019/3/19  والمنفذ يوم الأثنين 2019/3/18  ,"162,598,843","24,270,000","186,868,843",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/523
تـاريخ البيع - ليوم الأربعاء 2019/3/20  والمنفذ يوم الثلاثاء 2019/3/19  ,"167,671,250","25,300,000","192,971,250",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/524
تـاريخ البيع - ليوم الخميس 2019/3/21  والمنفذ يوم الأربعاء 2019/3/20  ,"173,410,101","17,760,000","191,170,101",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/525
تـاريخ البيع - ليوم الأحد 2019/3/24  والمنفذ يوم الأربعاء 2019/3/20  ,"168,740,600","21,650,000","190,390,600",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/526
تـاريخ البيع - ليوم الأحد 2019/3/24  والمنفذ يوم الأربعاء 2019/3/20  ,"168,740,600","21,510,000","190,250,600",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/527
تـاريخ البيع - ليوم الأثنين 2019/3/25  والمنفذ يوم الأحد 2019/3/24  ,"162,079,733","26,350,000","188,429,733",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/528
تـاريخ البيع - ليوم الثلاثاء 2019/3/26  والمنفذ يوم الأثنين 2019/3/25  ,"169,335,125","23,300,000","192,635,125",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/529
تـاريخ البيع - ليوم الأربعاء 2019/3/27  والمنفذ يوم الثلاثاء 2019/3/26  ,"161,936,405","28,240,000","190,176,405",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/530
تـاريخ البيع - ليوم الخميس 2019/3/28  والمنفذ يوم الأربعاء 2019/3/27  ,"135,939,500","16,290,000","152,229,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/531
تـاريخ البيع - ليوم الأحد 2019/3/31  والمنفذ يوم الخميس 2019/3/28  ,"183,302,394","20,880,000","204,182,394",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/532
تـاريخ البيع - ليوم الأثنين 2019/4/1  والمنفذ يوم الأحد 2019/3/31  ,"174,007,080","26,760,000","200,767,080",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/533
تـاريخ البيع - ليوم الثلاثاء 2019/4/2  والمنفذ يوم الأثنين 2019/4/1  ,"183,623,735","23,710,000","207,333,735",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/534
تـاريخ البيع - ليوم الأربعاء 2019/4/3    ,"173,480,917","25,440,000","198,920,917",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/535
تـاريخ البيع - ليوم الخميس 2019/4/4  والمنفذ يوم الأربعاء 2019/4/3  ,"159,479,003","20,100,000","179,579,003",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/536
تـاريخ البيع - ليوم الأحد 2019/4/7  والمنفذ يوم الخميس 2019/4/4  ,"154,746,238","19,060,000","173,806,238",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/537
تـاريخ البيع - ليوم الأثنين 2019/4/8  والمنفذ يوم الأحد 2019/4/7  ,"134,792,300","29,220,000","164,012,300",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/538
تـاريخ البيع - ليوم الثلاثاء 2019/4/9  والمنفذ يوم الأثنين 2019/4/8  ,"124,793,200","19,490,000","144,283,200",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/539
تـاريخ البيع - ليوم الأربعاء 2019/4/10  والمنفذ يوم الثلاثاء 2019/4/9  ,"158,562,800","28,040,000","186,602,800",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/540
تـاريخ البيع - ليوم الخميس 2019/4/11  والمنفذ يوم الأربعاء 2019/4/10  ,"143,376,170","21,450,000","164,826,170",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/541
تـاريخ البيع - ليوم الاحد 2019/4/14  والمنفذ يوم الخميس 2019/4/11  ,"161,337,120","20,190,000","181,527,120",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/542
تـاريخ البيع - ليوم الاثنين 2019/4/15  والمنفذ يوم الأحد 2019/4/14  ,"175,418,451","28,310,000","203,728,451",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/543
تـاريخ البيع - ليوم الثلاثاء 2019/4/16  والمنفذ يوم الاثنين 2019/4/15  ,"177,521,000","21,610,000","199,131,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/544
تـاريخ البيع - ليوم الأربعاء 2019/4/17  والمنفذ يوم الثلاثاء 2019/4/16  ,"167,850,480","29,370,000","197,220,480",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/545
تـاريخ البيع - ليوم الخميس 2019/4/18  والمنفذ يوم الأربعاء 2019/4/17  ,"179,895,960","18,420,000","198,315,960",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/546
تـاريخ البيع - ليوم الأحد 2019/4/21  والمنفذ يوم الخميس 2019/4/18  ,"201,702,565","20,320,000","222,022,565",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/547
تـاريخ البيع - ليوم الأثنين 2019/4/22  والمنفذ يوم الأحد 2019/4/21  ,"174,676,078","28,600,000","203,276,078",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/548
تـاريخ البيع - ليوم الثلاثاء 2019/4/23  والمنفذ يوم الأثنين 2019/4/22  ,"181,758,101","20,960,000","202,718,101",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/549
تـاريخ البيع - ليوم الأربعاء 2019/4/24  والمنفذ يوم الثلاثاء 2019/4/23  ,"165,130,400","28,820,000","193,950,400",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/550
تـاريخ البيع - ليوم الخميس 2019/4/25  والمنفذ يوم الأربعاء 2019/4/24  ,"171,098,694","18,680,000","189,778,694",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/551
تـاريخ البيع - ليوم الأحد 2019/4/28  والمنفذ يوم الخميس 2019/4/25  ,"178,691,875","18,570,000","197,261,875",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/552
تـاريخ البيع - ليوم الأثنين 2019/4/29  والمنفذ يوم الأحد 2019/4/28  ,"187,936,263","30,190,000","218,126,263",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/553
تـاريخ البيع - ليوم الثلاثاء 2019/4/30  والمنفذ يوم الأثنين 2019/4/29  ,"195,303,156","21,960,000","217,263,156",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/554
تـاريخ البيع - ليوم الأربعاء 2019/5/1  والمنفذ يوم الثلاثاء 2019/4/30  ,"193,946,398","27,260,000","221,206,398",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/555
تـاريخ البيع - ليوم الخميس 2019/5/2  والمنفذ يوم الثلاثاء 2019/4/30  ,"188,159,926","17,990,000","206,149,926",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/556
تـاريخ البيع - ليوم الأحد 2019/5/5  والمنفذ يوم الخميس 2019/5/2  ,"218,870,660","19,060,000","237,930,660",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/557
تـاريخ البيع - ليوم الأثنين 2019/5/6  والمنفذ يوم الأحد 2019/5/5  ,"208,805,597","28,930,000","237,735,597",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/558
تـاريخ البيع - ليوم الثلاثاء 2019/5/7  والمنفذ يوم الأثنين 2019/5/6  ,"194,029,080","24,760,000","218,789,080",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/559
تـاريخ البيع - ليوم الأربعاء 2019/5/8  والمنفذ يوم الثلاثاء 2019/5/7  ,"136,686,000","19,830,000","156,516,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/560
تـاريخ البيع - ليوم الخميس 2019/5/9  والمنفذ يوم الأربعاء 2019/5/8  ,"221,136,436","21,010,000","242,146,436",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/561
تـاريخ البيع - ليوم الأحد 2019/5/12  والمنفذ يوم الخميس 2019/5/9  ,"197,637,220","19,830,000","217,467,220",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/562
تـاريخ البيع - ليوم الأثنين 2019/5/13  والمنفذ يوم الأحد 2019/5/12  ,"187,276,800","25,290,000","212,566,800",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/563
تـاريخ البيع - ليوم الثلاثاء 2019/5/14  والمنفذ يوم الأثنين 2019/5/13  ,"175,175,236","24,770,000","199,945,236",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/564
تـاريخ البيع - ليوم الأربعاء 2019/5/15  والمنفذ يوم الثلاثاء 2019/5/14  ,"184,383,694","27,890,000","212,273,694",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/565
تـاريخ البيع - ليوم الخميس 2019/5/16  والمنفذ يوم الأربعاء 2019/5/15  ,"178,158,030","19,110,000","197,268,030",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/566
تـاريخ البيع - ليوم الأحد 2019/5/19  والمنفذ يوم الخميس 2019/5/16  ,"187,001,792","18,090,000","205,091,792",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/567
تـاريخ البيع - ليوم الأثنين 2019/5/20  والمنفذ يوم الأحد 2019/5/19  ,"188,519,094","29,220,000","217,739,094",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/568
تـاريخ البيع - ليوم الثلاثاء 2019/5/21 والمنفذ يوم الأثنين 2019/5/20  ,"186,989,000","22,170,000","209,159,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/569
تـاريخ البيع - ليوم الأربعاء 2019/5/22 والمنفذ يوم الثلاثاء 2019/5/21  ,"181,092,000","28,870,000","209,962,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/570
تـاريخ البيع - ليوم الخميس 2019/5/23 والمنفذ يوم الأربعاء 2019/5/22  ,"175,713,380","17,980,000","193,693,380",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/571
تـاريخ البيع - ليوم الأحد 2019/5/26 والمنفذ يوم الخميس 2019/5/23  ,"195,745,265","19,550,000","215,295,265",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/572
تـاريخ البيع - ليوم الأثنين 2019/5/27 والمنفذ يوم الأحد 2019/5/26  ,"189,628,170","28,390,000","218,018,170",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/573
تـاريخ البيع - ليوم الثلاثاء 2019/5/28 والمنفذ يوم الأثنين 2019/5/27  ,"176,215,500","21,890,000","198,105,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/574
تـاريخ البيع - ليوم الأربعاء 2019/5/29 والمنفذ يوم الثلاثاء 2019/5/28  ,"143,769,145","26,140,000","169,909,145",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/575
تـاريخ البيع - ليوم الخميس 2019/5/30 والمنفذ يوم الأربعاء 2019/5/29  ,"144,158,763","20,640,000","164,798,763",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/576
تـاريخ البيع - ليوم الأحد 2019/6/2 والمنفذ يوم الخميس 2019/5/30  ,"151,971,700","23,440,000","175,411,700",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/577
تـاريخ البيع - ليوم الأثنين 2019/6/3 والمنفذ يوم الأحد 2019/6/2  ,"123,095,450","35,390,000","158,485,450",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/578
تـاريخ البيع - ليوم الأحد 2019/6/9 والمنفذ يوم الأثنين 2019/6/3  ,"132,940,981","26,890,000","159,830,981",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/579
تـاريخ البيع - ليوم الأثنين 2019/6/10 والمنفذ يوم الأحد  2019/6/9  ,"125,717,810","31,700,000","157,417,810",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/580
تـاريخ البيع - ليوم الثلاثاء 2019/6/11 والمنفذ يوم الأثنين  2019/6/10  ,"132,687,000","17,840,000","150,527,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/581
تـاريخ البيع - ليوم الأربعاء 2019/6/12 والمنفذ يوم الثلاثاء  2019/6/11  ,"103,628,000","22,640,000","126,268,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/582
تـاريخ البيع - ليوم الخميس 2019/6/13 والمنفذ يوم الأربعاء 2019/6/12  ,"101,656,000","14,250,000","115,906,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/583
تـاريخ البيع - ليوم الأحد 2019/6/16 والمنفذ يوم الخميس 2019/6/13  ,"133,164,600","19,910,000","153,074,600",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/584
تـاريخ البيع - ليوم الأثنين 2019/6/17 والمنفذ يوم الأحد 2019/6/16  ,"164,628,327","28,780,000","193,408,327",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/585
تـاريخ البيع - ليوم الثلاثاء 2019/6/18 والمنفذ يوم الأثنين 2019/6/17  ,"184,021,100","21,460,000","205,481,100",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/586
تـاريخ البيع - ليوم الأربعاء 2019/6/19 والمنفذ يوم الثلاثاء 2019/6/18  ,"179,738,500","27,010,000","206,748,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/587
تـاريخ البيع - ليوم الخميس 2019/6/20 والمنفذ يوم الأربعاء 2019/6/19  ,"163,229,220","19,080,000","182,309,220",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/588
تـاريخ البيع - ليوم الأحد 2019/6/23 والمنفذ يوم الخميس 2019/6/20  ,"204,193,272","20,260,000","224,453,272",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/589
تـاريخ البيع - ليوم الأثنين 2019/6/24 والمنفذ يوم الأحد 2019/6/23  ,"203,488,065","28,920,000","232,408,065",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/590
تـاريخ البيع - ليوم الثلاثاء 2019/6/25 والمنفذ يوم الأثنين 2019/6/24  ,"188,096,000","21,440,000","209,536,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/591
تـاريخ البيع - ليوم الأربعاء 2019/6/26 والمنفذ يوم الثلاثاء 2019/6/25  ,"190,008,290","24,930,000","214,938,290",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/592
تـاريخ البيع - ليوم الخميس 2019/6/27 والمنفذ يوم الأربعاء 2019/6/26  ,"186,000,603","19,500,000","205,500,603",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/593
تـاريخ البيع - ليوم الأحد 2019/6/30 والمنفذ يوم الخميس 2019/6/27  ,"186,742,550","19,860,000","206,602,550",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/594
تـاريخ البيع - ليوم الأثنين 2019/7/1 والمنفذ يوم الأحد 2019/6/30  ,"191,437,200","29,600,000","221,037,200",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/595
تـاريخ البيع - ليوم الثلاثاء 2019/7/2 والمنفذ يوم الأثنين 2019/7/1  ,"190,125,639","21,280,000","211,405,639",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/596
تـاريخ البيع - ليوم الأربعاء 2019/7/3 والمنفذ يوم الثلاثاء 2019/7/2  ,"188,499,309","25,840,000","214,339,309",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/597
تـاريخ البيع - ليوم الخميس 2019/7/4 والمنفذ يوم الأربعاء 2019/7/3  ,"179,098,578","16,580,000","195,678,578",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/598
تـاريخ البيع - ليوم الأحد 2019/7/7 والمنفذ يوم الخميس 2019/7/4  ,"179,676,445","19,140,000","198,816,445",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/599
تـاريخ البيع - ليوم الأثنين 2019/7/8 والمنفذ يوم الأحد 2019/7/7  ,"164,124,280","24,390,000","188,514,280",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/600
تـاريخ البيع - ليوم الثلاثاء 2019/7/9 والمنفذ يوم الأثنين2019/7/8  ,"158,538,984","24,220,000","182,758,984",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/601
تـاريخ البيع - ليوم الأربعاء 2019/7/10 والمنفذ يوم الثلاثاء 2019/7/9  ,"179,284,950","27,030,000","206,314,950",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/602
تـاريخ البيع - ليوم الخميس 2019/7/11 والمنفذ يوم الأربعاء 2019/7/10  ,"178,591,091","19,990,000","198,581,091",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/603
تـاريخ البيع - ليوم الأحد 2019/7/14 والمنفذ يوم الخميس 2019/7/11  ,0,"13,140,000","13,140,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/604
تـاريخ البيع - ليوم الأثنين 2019/7/15 والمنفذ يوم الخميس 2019/7/11  ,"178,040,812","35,530,000","213,570,812",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/605
تـاريخ البيع - ليوم الثلاثاء 2019/7/16 والمنفذ يوم الأثنين 2019/7/15  ,"158,585,350","21,810,000","180,395,350",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/606
تـاريخ البيع - ليوم الأربعاء 2019/7/17 والمنفذ يوم الثلاثاء 2019/7/16  ,"160,226,684","25,680,000","185,906,684",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/607
تـاريخ البيع - ليوم الخميس 2019/7/18 والمنفذ يوم الأربعاء 2019/7/17  ,"152,433,090","19,920,000","172,353,090",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/608
تـاريخ البيع - ليوم الأحد 2019/7/21 والمنفذ يوم الخميس 2019/7/18  ,"128,780,310","15,450,000","144,230,310",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/609
تـاريخ البيع - ليوم الأثنين 2019/7/22 والمنفذ يوم الأحد 2019/7/21  ,"172,816,623","33,380,000","206,196,623",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/610
تـاريخ البيع - ليوم الثلاثاء 2019/7/23 والمنفذ يوم الأثنين 2019/7/22  ,"211,895,405","19,850,000","231,745,405",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/611
تـاريخ البيع - ليوم الأربعاء 2019/7/24 والمنفذ يوم الثلاثاء 2019/7/23  ,"153,270,700","24,020,000","177,290,700",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/612
تـاريخ البيع - ليوم الخميس 2019/7/25 والمنفذ يوم الأربعاء 2019/7/24  ,"183,131,200","21,090,000","204,221,200",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/613
تـاريخ البيع - ليوم الأحد 2019/7/28 والمنفذ يوم الخميس 2019/7/25  ,"194,093,050","20,260,000","214,353,050",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/614
تـاريخ البيع - ليوم الأثنين 2019/7/29 والمنفذ يوم الأحد 2019/7/28  ,"227,378,339","27,010,000","254,388,339",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/615
تـاريخ البيع - ليوم الثلاثاء 2019/7/30 والمنفذ يوم الأثنين 2019/7/29  ,"218,850,361","22,440,000","241,290,361",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/616
تـاريخ البيع - ليوم الأربعاء 2019/7/31 والمنفذ يوم الثلاثاء 2019/7/30  ,"246,632,100","22,920,000","269,552,100",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/617
تـاريخ البيع - ليوم الخميس 2019/8/1 والمنفذ يوم الأربعاء 2019/7/31  ,"234,558,450","21,000,000","255,558,450",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/618
تـاريخ البيع - ليوم الأحد 2019/8/4 والمنفذ يوم الخميس 2019/8/1  ,"209,603,867","19,540,000","229,143,867",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/619
تـاريخ البيع - ليوم الأثنين 2019/8/5 والمنفذ يوم الأحد 2019/8/4  ,"199,459,242","28,360,000","227,819,242",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/620
